latitude,longitude,name
26.5671744,-97.5674933,fiftymilemex
26.5735741,-97.5646613,fiftymilemex
26.5810737,-97.5644239,fiftymilemex
26.5848735,-97.5597049,fiftymilemex
26.5751740,-97.5591533,fiftymilemex
26.5835736,-97.5561114,fiftymilemex
26.5725741,-97.5552663,fiftymilemex
26.5781739,-97.5325383,fiftymilemex
26.5710742,-97.5261738,fiftymilemex
26.5691743,-97.5214833,fiftymilemex
26.5800738,-97.5135289,fiftymilemex
26.5744740,-97.5094568,fiftymilemex
26.5818737,-97.5089199,fiftymilemex
26.5523751,-97.5081672,fiftymilemex
26.5471754,-97.5055931,fiftymilemex
26.5780739,-97.5041388,fiftymilemex
26.5702743,-97.5031778,fiftymilemex
26.5469754,-97.5008941,fiftymilemex
26.5552750,-97.4997527,fiftymilemex
26.5626746,-97.4981158,fiftymilemex
26.5568749,-97.4901447,fiftymilemex
26.5548750,-97.4738547,fiftymilemex
26.5519752,-97.4666692,fiftymilemex
26.5614747,-97.4623217,fiftymilemex
26.5721742,-97.4610683,fiftymilemex
26.5775739,-97.4557413,fiftymilemex
26.5760740,-97.4527488,fiftymilemex
26.5691743,-97.4489833,fiftymilemex
26.5721742,-97.4437683,fiftymilemex
26.5767739,-97.4418453,fiftymilemex
26.5686743,-97.4407858,fiftymilemex
26.5766739,-97.4398458,fiftymilemex
26.5666744,-97.4397958,fiftymilemex
26.5733741,-97.4385623,fiftymilemex
26.5726741,-97.4356658,fiftymilemex
26.5754740,-97.4304518,fiftymilemex
26.5752740,-97.4251528,fiftymilemex
26.5687743,-97.4197853,fiftymilemex
26.5711742,-97.4166733,fiftymilemex
26.5766739,-97.4153458,fiftymilemex
26.5777739,-97.4080403,fiftymilemex
26.5694743,-97.4064818,fiftymilemex
26.5681744,-97.4014883,fiftymilemex
26.5638746,-97.3979098,fiftymilemex
26.5622747,-97.3938177,fiftymilemex
26.5635746,-97.3902113,fiftymilemex
26.5719742,-97.3830693,fiftymilemex
26.5727741,-97.3789653,fiftymilemex
26.5707742,-97.3726753,fiftymilemex
26.5724741,-97.3648668,fiftymilemex
26.5761740,-97.3614483,fiftymilemex
26.5687743,-97.3592853,fiftymilemex
26.5658745,-97.3591998,fiftymilemex
26.5750740,-97.3584538,fiftymilemex
26.5653745,-97.3550023,fiftymilemex
26.5685743,-97.3474863,fiftymilemex
26.5670744,-97.3383938,fiftymilemex
26.5716742,-97.3288708,fiftymilemex
26.5708742,-97.3188748,fiftymilemex
26.5725741,-97.3162663,fiftymilemex
26.5771739,-97.3149433,fiftymilemex
26.5751740,-97.3046533,fiftymilemex
26.5673744,-97.2968923,fiftymilemex
26.5787738,-97.2919354,fiftymilemex
26.5715742,-97.2902713,fiftymilemex
26.5805737,-97.2892264,fiftymilemex
26.5635746,-97.2889113,fiftymilemex
26.5769739,-97.2872443,fiftymilemex
26.5624746,-97.2784168,fiftymilemex
26.5636746,-97.2671108,fiftymilemex
26.5614747,-97.2640217,fiftymilemex
26.5561750,-97.2622482,fiftymilemex
26.5608747,-97.2566247,fiftymilemex
26.5663745,-97.2536973,fiftymilemex
26.5671744,-97.2471933,fiftymilemex
26.5559750,-97.2444492,fiftymilemex
26.5645745,-97.2428063,fiftymilemex
26.5546750,-97.2403557,fiftymilemex
26.5591748,-97.2402332,fiftymilemex
26.5658745,-97.2391998,fiftymilemex
26.5559750,-97.2389492,fiftymilemex
26.5686743,-97.2358858,fiftymilemex
26.5707742,-97.2289753,fiftymilemex
26.5633746,-97.2268123,fiftymilemex
26.5536751,-97.2258607,fiftymilemex
26.5498753,-97.2252796,fiftymilemex
26.5576749,-97.2235407,fiftymilemex
26.5637746,-97.2207103,fiftymilemex
26.5443755,-97.2197071,fiftymilemex
26.5583748,-97.2171372,fiftymilemex
26.5599748,-97.2167292,fiftymilemex
26.5443755,-97.2098071,fiftymilemex
26.5397758,-97.2059300,fiftymilemex
26.5552750,-97.2045527,fiftymilemex
26.5511752,-97.2039731,fiftymilemex
26.5435756,-97.2030110,fiftymilemex
26.5470754,-97.1971936,fiftymilemex
26.5578749,-97.1959397,fiftymilemex
26.5389758,-97.1922340,fiftymilemex
26.5521752,-97.1906682,fiftymilemex
26.5361760,-97.1895479,fiftymilemex
26.5420757,-97.1802185,fiftymilemex
26.5375759,-97.1773410,fiftymilemex
26.5408757,-97.1768245,fiftymilemex
26.5366759,-97.1760455,fiftymilemex
26.5402758,-97.1708275,fiftymilemex
26.5389758,-97.1633340,fiftymilemex
26.5425756,-97.1627160,fiftymilemex
26.5346760,-97.1496554,fiftymilemex
26.5418757,-97.1494195,fiftymilemex
26.5335761,-97.1485609,fiftymilemex
26.5394758,-97.1462315,fiftymilemex
26.5367759,-97.1375450,fiftymilemex
26.5451755,-97.1372031,fiftymilemex
26.5482754,-97.1350876,fiftymilemex
26.5459755,-97.1321991,fiftymilemex
26.5413757,-97.1302220,fiftymilemex
26.5344760,-97.1256564,fiftymilemex
26.5412757,-97.1250225,fiftymilemex
26.5379759,-97.1217390,fiftymilemex
26.5429756,-97.1213140,fiftymilemex
26.5293763,-97.1196818,fiftymilemex
26.5326761,-97.1178654,fiftymilemex
26.5378759,-97.1156395,fiftymilemex
26.5410757,-97.1041235,fiftymilemex
26.5363759,-97.1037469,fiftymilemex
26.5433756,-97.1028120,fiftymilemex
26.5384758,-97.1012365,fiftymilemex
26.5445755,-97.0989061,fiftymilemex
26.5399758,-97.0970290,fiftymilemex
26.5299763,-97.0961788,fiftymilemex
26.5350760,-97.0954534,fiftymilemex
26.5394758,-97.0952315,fiftymilemex
26.5419757,-97.0925190,fiftymilemex
26.5481754,-97.0917881,fiftymilemex
26.5486753,-97.0905856,fiftymilemex
26.5427756,-97.0885150,fiftymilemex
26.5305762,-97.0857759,fiftymilemex
26.5264764,-97.0796963,fiftymilemex
26.5342761,-97.0784574,fiftymilemex
26.5285763,-97.0780858,fiftymilemex
26.5209767,-97.0774237,fiftymilemex
26.5231766,-97.0771127,fiftymilemex
26.5379759,-97.0744390,fiftymilemex
26.5383758,-97.0728370,fiftymilemex
26.5224766,-97.0688162,fiftymilemex
26.5345760,-97.0679559,fiftymilemex
26.5245765,-97.0657058,fiftymilemex
26.5302763,-97.0651773,fiftymilemex
26.5106772,-97.0638750,fiftymilemex
26.5000778,-97.0625277,fiftymilemex
26.5036776,-97.0624098,fiftymilemex
26.5114772,-97.0605710,fiftymilemex
26.5070774,-97.0599929,fiftymilemex
26.4984778,-97.0586357,fiftymilemex
26.5081774,-97.0565874,fiftymilemex
26.5070774,-97.0554929,fiftymilemex
26.5166769,-97.0552451,fiftymilemex
26.5136771,-97.0544600,fiftymilemex
26.5057775,-97.0539994,fiftymilemex
26.5024776,-97.0517158,fiftymilemex
26.5077774,-97.0513894,fiftymilemex
26.4997778,-97.0501292,fiftymilemex
26.5030776,-97.0484128,fiftymilemex
26.4949780,-97.0483531,fiftymilemex
26.5130771,-97.0481630,fiftymilemex
26.4982778,-97.0481367,fiftymilemex
26.5056775,-97.0465999,fiftymilemex
26.4896783,-97.0449795,fiftymilemex
26.4765789,-97.0389446,fiftymilemex
26.4873784,-97.0361909,fiftymilemex
26.4823786,-97.0361158,fiftymilemex
26.4679794,-97.0304873,fiftymilemex
26.4674794,-97.0265898,fiftymilemex
26.4721791,-97.0221664,fiftymilemex
26.4462804,-97.0124950,fiftymilemex
26.4437806,-97.0118074,fiftymilemex
26.4655795,-97.0114992,fiftymilemex
26.4491803,-97.0106806,fiftymilemex
26.4729791,-97.0104625,fiftymilemex
26.4433806,-97.0081094,fiftymilemex
26.4526801,-97.0065633,fiftymilemex
26.4535801,-97.0035588,fiftymilemex
26.4456805,-97.0028980,fiftymilemex
26.4565799,-97.0013439,fiftymilemex
26.4383808,-96.9965342,fiftymilemex
26.4630796,-96.9963116,fiftymilemex
26.4442805,-96.9955050,fiftymilemex
26.4554800,-96.9947494,fiftymilemex
26.4424806,-96.9944139,fiftymilemex
26.4362809,-96.9902446,fiftymilemex
26.4425806,-96.9876134,fiftymilemex
26.4378808,-96.9875367,fiftymilemex
26.4466804,-96.9855930,fiftymilemex
26.4477804,-96.9807876,fiftymilemex
26.4447805,-96.9747025,fiftymilemex
26.4349810,-96.9737511,fiftymilemex
26.4339810,-96.9722560,fiftymilemex
26.4306812,-96.9716724,fiftymilemex
26.4377809,-96.9658372,fiftymilemex
26.4229816,-96.9623106,fiftymilemex
26.4189818,-96.9619304,fiftymilemex
26.4304812,-96.9585734,fiftymilemex
26.4275814,-96.9584878,fiftymilemex
26.4173819,-96.9571383,fiftymilemex
26.4131821,-96.9557591,fiftymilemex
26.4095823,-96.9523769,fiftymilemex
26.3997827,-96.9520255,fiftymilemex
26.3968829,-96.9500398,fiftymilemex
26.3980828,-96.9395339,fiftymilemex
26.4010827,-96.9345190,fiftymilemex
26.4096823,-96.9269764,fiftymilemex
26.3904832,-96.9259715,fiftymilemex
26.4064824,-96.9250923,fiftymilemex
26.3906832,-96.9228705,fiftymilemex
26.3960829,-96.9166438,fiftymilemex
26.3897832,-96.9165749,fiftymilemex
26.3940830,-96.9150537,fiftymilemex
26.3893833,-96.9132769,fiftymilemex
26.3902832,-96.9034725,fiftymilemex
26.3873834,-96.9032868,fiftymilemex
26.3859834,-96.8993937,fiftymilemex
26.3994828,-96.8977269,fiftymilemex
26.3945830,-96.8971512,fiftymilemex
26.3932831,-96.8914576,fiftymilemex
26.3791838,-96.8855274,fiftymilemex
26.3946830,-96.8842507,fiftymilemex
26.3890833,-96.8836784,fiftymilemex
26.3648845,-96.8829980,fiftymilemex
26.3779838,-96.8823333,fiftymilemex
26.3692843,-96.8808763,fiftymilemex
26.3827836,-96.8773096,fiftymilemex
26.3698842,-96.8770733,fiftymilemex
26.3739840,-96.8765531,fiftymilemex
26.3617846,-96.8748133,fiftymilemex
26.3669844,-96.8739877,fiftymilemex
26.3783838,-96.8734313,fiftymilemex
26.3591848,-96.8729262,fiftymilemex
26.3583848,-96.8699301,fiftymilemex
26.3602847,-96.8645207,fiftymilemex
26.3510852,-96.8540662,fiftymilemex
26.3576848,-96.8429336,fiftymilemex
26.3665844,-96.8427896,fiftymilemex
26.3704842,-96.8412704,fiftymilemex
26.3520851,-96.8409612,fiftymilemex
26.3601847,-96.8395212,fiftymilemex
26.3728841,-96.8383585,fiftymilemex
26.3680843,-96.8380822,fiftymilemex
26.3557849,-96.8368430,fiftymilemex
26.3720841,-96.8366624,fiftymilemex
26.3509852,-96.8355667,fiftymilemex
26.3484853,-96.8351790,fiftymilemex
26.3558849,-96.8339425,fiftymilemex
26.3623846,-96.8314104,fiftymilemex
26.3569849,-96.8296370,fiftymilemex
26.3519851,-96.8294617,fiftymilemex
26.3626846,-96.8291089,fiftymilemex
26.3494852,-96.8279741,fiftymilemex
26.3608847,-96.8276178,fiftymilemex
26.3475853,-96.8225835,fiftymilemex
26.3502852,-96.8175701,fiftymilemex
26.3544850,-96.8158494,fiftymilemex
26.3499852,-96.8099716,fiftymilemex
26.3663844,-96.8049906,fiftymilemex
26.3644845,-96.8041000,fiftymilemex
26.4193818,-96.8031284,fiftymilemex
26.4166819,-96.8028418,fiftymilemex
26.3911832,-96.8025680,fiftymilemex
26.3889833,-96.8023789,fiftymilemex
26.3505852,-96.8015686,fiftymilemex
26.3605847,-96.7994193,fiftymilemex
26.3689843,-96.7974778,fiftymilemex
26.4260814,-96.7968952,fiftymilemex
26.4202817,-96.7967239,fiftymilemex
26.3951830,-96.7963482,fiftymilemex
26.4014827,-96.7952170,fiftymilemex
26.3640845,-96.7949020,fiftymilemex
26.4133821,-96.7944581,fiftymilemex
26.3883833,-96.7929819,fiftymilemex
26.3611847,-96.7926163,fiftymilemex
26.3795837,-96.7906254,fiftymilemex
26.4264814,-96.7897932,fiftymilemex
26.3829836,-96.7881086,fiftymilemex
26.3907832,-96.7879700,fiftymilemex
26.3964829,-96.7875418,fiftymilemex
26.3761839,-96.7874422,fiftymilemex
26.4005827,-96.7867215,fiftymilemex
26.3784838,-96.7852308,fiftymilemex
26.3987828,-96.7849304,fiftymilemex
26.4306812,-96.7824724,fiftymilemex
26.4363809,-96.7781441,fiftymilemex
26.4418807,-96.7764169,fiftymilemex
26.4393808,-96.7712293,fiftymilemex
26.4309812,-96.7664709,fiftymilemex
26.4402807,-96.7653248,fiftymilemex
26.4310812,-96.7625704,fiftymilemex
26.4367809,-96.7615421,fiftymilemex
26.4284813,-96.7594833,fiftymilemex
26.4280813,-96.7546853,fiftymilemex
26.4288813,-96.7531813,fiftymilemex
26.4352810,-96.7529496,fiftymilemex
26.4417807,-96.7467174,fiftymilemex
26.4415807,-96.7421183,fiftymilemex
26.4368809,-96.7380417,fiftymilemex
26.4387808,-96.7329322,fiftymilemex
26.4475804,-96.7316886,fiftymilemex
26.4475804,-96.7279886,fiftymilemex
26.4444805,-96.7263040,fiftymilemex
26.4438806,-96.7241069,fiftymilemex
26.4469804,-96.7199916,fiftymilemex
26.4645795,-96.7176042,fiftymilemex
26.4698793,-96.7123779,fiftymilemex
26.4595798,-96.7115290,fiftymilemex
26.4546800,-96.7090533,fiftymilemex
26.4584798,-96.7068345,fiftymilemex
26.4502802,-96.7054752,fiftymilemex
26.4457805,-96.7052975,fiftymilemex
26.4627796,-96.7048131,fiftymilemex
26.4615797,-96.6894191,fiftymilemex
26.4585798,-96.6759340,fiftymilemex
26.4662794,-96.6671957,fiftymilemex
26.4698793,-96.6549779,fiftymilemex
26.4678794,-96.6482878,fiftymilemex
26.3047875,-96.6453945,fiftymilemex
26.4744790,-96.6369550,fiftymilemex
26.4736791,-96.6346590,fiftymilemex
26.4685793,-96.6333843,fiftymilemex
26.3063874,-96.6338866,fiftymilemex
26.3077873,-96.6323797,fiftymilemex
26.3066874,-96.6298851,fiftymilemex
26.3098872,-96.6276693,fiftymilemex
26.4684793,-96.6254848,fiftymilemex
26.3058874,-96.6258891,fiftymilemex
26.3091872,-96.6248728,fiftymilemex
26.3058874,-96.6208891,fiftymilemex
26.3116871,-96.6194605,fiftymilemex
26.4642795,-96.6170057,fiftymilemex
26.4689793,-96.6151823,fiftymilemex
26.4654795,-96.6148997,fiftymilemex
26.3158869,-96.6148398,fiftymilemex
26.3060874,-96.6122881,fiftymilemex
26.3106872,-96.6111654,fiftymilemex
26.3160869,-96.6101388,fiftymilemex
26.3141870,-96.6091482,fiftymilemex
26.3070873,-96.6088831,fiftymilemex
26.3221866,-96.6080087,fiftymilemex
26.3115871,-96.6072610,fiftymilemex
26.3082873,-96.6066772,fiftymilemex
26.3064874,-96.6064861,fiftymilemex
26.3049875,-96.6061935,fiftymilemex
26.4763789,-96.6038456,fiftymilemex
26.3112871,-96.6039625,fiftymilemex
26.3049875,-96.6025935,fiftymilemex
26.3052874,-96.6015920,fiftymilemex
26.3134870,-96.6005516,fiftymilemex
26.3065874,-96.5978856,fiftymilemex
26.4711792,-96.5969714,fiftymilemex
26.3137870,-96.5972501,fiftymilemex
26.3242865,-96.5970984,fiftymilemex
26.3149870,-96.5959442,fiftymilemex
26.3287863,-96.5956762,fiftymilemex
26.3251864,-96.5952940,fiftymilemex
26.3137870,-96.5951501,fiftymilemex
26.3203867,-96.5914176,fiftymilemex
26.3118871,-96.5893595,fiftymilemex
26.4596798,-96.5879285,fiftymilemex
26.3244865,-96.5880974,fiftymilemex
26.4717792,-96.5863684,fiftymilemex
26.3214866,-96.5866122,fiftymilemex
26.3259864,-96.5857900,fiftymilemex
26.3316861,-96.5849619,fiftymilemex
26.4594798,-96.5842295,fiftymilemex
26.3832836,-96.5749071,fiftymilemex
